,id,title,release_date,popularity,vote_average,vote_count
7892,12589,Jimmy Neutron: Boy Genius,2001-12-14,18.155,6.011,920
7893,10740,Birth,2004-10-29,19.944,6.0,676
7894,10351,Wishmaster,1997-09-19,35.71,6.017,602
7895,918,Blind Date,1987-03-27,13.009,6.0,498
7896,611605,1BR,2019-07-18,11.868,6.014,462
7897,37958,Immortals,2011-11-10,27.351,6.0,2610
7898,9745,Jack Frost,1998-11-15,19.845,6.017,1161
7899,9644,National Lampoon's Loaded Weapon 1,1993-02-04,12.687,6.0,726
7900,286521,5 Flights Up,2014-05-10,8.689,6.0,310
7901,138697,Don Jon,2013-09-12,30.248,6.013,4316
7902,25239,Day of the Woman,1978-11-02,18.851,6.0,637
7903,12834,Leaves of Grass,2009-09-13,6.949,6.0,418
7904,10922,The Human Stain,2003-10-29,11.301,6.0,458
7905,10353,The Visitors II: The Corridors of Time,1998-02-11,11.533,6.013,994
7906,1252,Lonely Hearts,2006-04-30,8.995,6.0,344
7907,431075,Polaroid,2019-01-10,15.418,6.0,1064
7908,26691,Neuilly Yo Mama!,2009-08-12,6.333,6.011,925
7909,242095,The Signal,2014-03-15,20.68,6.01,1686
7910,5549,RoboCop 2,1990-06-22,19.854,6.0,1913
7911,2539,Spanglish,2004-12-17,12.845,6.01,1293
7912,595148,Irresistible,2020-07-01,10.878,6.009,447
7913,520663,The Woman in the Window,2021-05-13,14.594,6.0,1974
7914,366514,Up for Love,2016-05-04,17.451,6.009,841
7915,11678,Vertical Limit,2000-12-08,18.116,6.009,1037
7916,10480,Nurse Betty,2000-08-30,11.074,6.0,398
7917,9997,Gabriel,2007-11-15,8.934,6.009,402
7918,8866,The Truth About Cats & Dogs,1996-04-26,9.837,6.0,317
7919,217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,44.617,6.009,8401
7920,23827,Paranormal Activity,2007-09-14,28.611,6.01,5077
7921,13092,How to Lose Friends & Alienate People,2008-10-02,12.583,6.0,773
7922,11915,The Gendarme and the Gendarmettes,1982-10-03,13.588,6.0,551
7923,249660,God's Not Dead,2014-03-21,13.163,6.007,905
7924,66129,The Tuche Family,2011-06-30,13.884,6.007,1291
7925,800497,Werewolves Within,2021-06-25,12.197,6.0,547
7926,215211,Grace of Monaco,2014-04-22,8.568,6.005,591
7927,121824,Stand Up Guys,2012-12-14,11.033,6.005,943
7928,73937,The Big Year,2011-10-13,8.685,6.005,815
7929,49953,A Turtle's Tale: Sammy's Adventures,2010-08-04,13.938,6.005,639
7930,8831,Timecop,1994-09-15,18.853,6.005,1173
7931,615677,We Can Be Heroes,2020-12-25,32.401,6.0,775
7932,517909,The Laundromat,2019-09-27,14.536,6.004,1213
7933,341689,How to Talk to Girls at Parties,2017-10-06,10.009,6.004,390
7934,82,Miami Vice,2006-07-27,14.211,6.0,1795
7935,76494,What to Expect When You're Expecting,2012-05-17,22.028,6.003,1792
7936,943930,Tin & Tina,2023-03-24,18.837,6.0,405
7937,284536,The Gambler,2014-12-25,24.449,6.002,1428
7938,86597,The Tall Man,2012-03-19,11.773,6.0,1154
7939,43209,Ong Bak 3,2010-05-05,18.882,6.0,438
7940,10066,House of Wax,2005-05-05,37.406,6.0,3052
7941,9948,The Fox and the Hound 2,2006-11-09,20.214,6.0,655
7942,706510,Desperados,2020-07-01,7.906,5.998,480
7943,228968,Kidnapping Mr. Heineken,2015-03-12,9.798,6.0,633
7944,222899,About Last Night,2014-02-14,12.838,6.0,506
7945,162903,The Fifth Estate,2013-10-11,10.509,6.0,1010
7946,9466,Celebrity,1998-09-07,9.188,6.0,472
7947,7511,The Last Kiss,2006-09-10,9.726,6.0,375
7948,6472,Guarding Tess,1994-03-11,11.453,6.0,326
7949,1125311,Imaginary,2024-03-06,31.17,5.992,540
7950,300153,Life,2015-09-09,6.885,6.0,351
7951,579,Jaws 2,1978-06-16,16.401,5.999,1929
7952,60405,Sharpay's Fabulous Adventure,2011-04-19,13.005,5.998,546
7953,442249,The First Purge,2018-07-04,34.686,5.997,4014
7954,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-08-10,12.111,5.997,435
7955,818,Austin Powers in Goldmember,2002-07-26,23.68,5.997,3153
7956,427989,Poor but Rich,2016-12-15,6.312,5.996,415
7957,55465,A Very Harold & Kumar Christmas,2011-11-04,17.128,6.0,969
7958,618,The Birth of a Nation,1915-02-08,13.071,6.0,542
7959,343611,Jack Reacher: Never Go Back,2016-10-19,34.55,6.0,4930
7960,43939,I'm Still Here,2010-09-10,13.687,6.0,373
7961,13159,Georgia Rule,2007-05-10,12.046,6.0,438
7962,10547,The Arrival,1996-05-31,18.615,6.0,745
7963,9449,The Borrowers,1997-12-05,19.092,5.995,483
7964,9453,Caligula,1979-08-14,58.803,6.0,855
7965,483202,Eli,2019-10-18,15.63,6.0,1417
7966,80038,Friends with Kids,2012-03-09,10.198,6.0,467
7967,44363,Frozen,2010-02-05,17.957,6.0,1851
7968,11082,The Seventh Sign,1988-04-01,11.604,6.0,344
7969,9569,Hard to Kill,1990-02-09,14.702,5.994,609
7970,800345,Carter,2022-08-05,27.043,6.0,378
7971,378018,The Void,2016-09-22,15.526,6.0,1272
7972,346681,Wilson,2017-03-24,6.705,5.992,358
7973,497814,Breaking In,2018-05-05,10.863,5.991,665
7974,143049,Adult World,2014-02-14,9.505,6.0,370
7975,18239,The Twilight Saga: New Moon,2009-11-18,57.429,5.991,9270
7976,9096,Medicine Man,1992-02-07,12.671,5.991,384
7977,413857,Tragedy Girls,2017-10-20,10.214,5.99,315
7978,17336,Fighting,2009-04-24,16.189,6.0,705
7979,13683,Tarzan & Jane,2002-06-24,56.472,6.0,632
7980,2067,Mission to Mars,2000-03-10,17.302,5.99,1435
7981,823999,Diabolik - Ginko Attacks,2022-11-17,9.301,5.989,465
7982,252512,While We're Young,2015-04-03,8.256,5.989,1117
7983,247218,A Boss in the Living Room,2014-01-01,7.22,6.0,526
7984,11638,Guess Who,2005-03-25,15.531,5.989,916
7985,1062215,Afraid,2024-08-28,52.751,6.0,344
7986,8452,The 6th Day,2000-11-17,14.156,6.0,2043
7987,848187,Role Play,2023-12-14,39.044,6.0,547
7988,542224,Gretel & Hansel,2020-01-30,15.491,6.0,1447
7989,302688,My Big Fat Greek Wedding 2,2016-03-23,11.253,6.0,1007
7990,18502,The Stuff,1985-06-14,11.679,5.989,474
7991,10571,Boys and Girls,2000-06-16,11.203,6.0,394
7992,9566,The Fan,1996-08-15,10.348,5.991,800
7993,9564,Asterix & Obelix Take on Caesar,1999-02-03,15.211,5.987,1899
7994,7501,Knockaround Guys,2001-11-30,13.419,6.0,356
7995,955991,The Offering,2022-09-23,11.214,6.0,332
7996,514593,You Should Have Left,2020-06-18,32.523,5.986,795
7997,41439,Saw 3D,2010-10-22,26.388,6.0,3061
7998,11595,Another 48 Hrs.,1990-06-08,16.6,5.986,881
7999,10678,Bringing Down the House,2003-03-07,18.8,5.986,705
8000,9894,The Cable Guy,1996-06-10,16.381,6.0,2455
8001,526896,Morbius,2022-03-30,37.662,6.0,4374
8002,353069,Mother's Day,2016-04-28,11.742,6.0,1270
8003,49730,Red Riding Hood,2011-03-10,17.521,5.985,3159
8004,36669,Die Another Day,2002-11-17,29.042,5.985,3553
8005,14451,Dead Snow,2009-01-09,8.174,6.0,1123
8006,11133,Poltergeist II: The Other Side,1986-05-23,10.424,6.0,687
8007,11015,The Relic,1997-01-10,15.29,5.985,536
8008,10349,The Dark Half,1993-04-23,10.273,6.0,412
8009,8914,Deep Blue Sea,1999-07-28,23.144,6.0,2448
8010,11317,My Girl 2,1994-02-11,10.807,6.0,487
8011,7090,Ken Park,2003-01-30,24.253,6.0,611
8012,50725,Take Me Home Tonight,2011-03-04,15.531,6.0,677
8013,11866,Flight of the Phoenix,2004-12-17,14.724,6.0,876
8014,10402,Deuce Bigalow: Male Gigolo,1999-12-10,44.729,5.983,1419
8015,764835,The Desperate Hour,2021-09-12,18.61,6.0,441
8016,59861,Larry Crowne,2011-06-30,14.469,5.983,1312
8017,58595,Snow White and the Huntsman,2012-05-30,29.163,5.982,7904
8018,39345,Casper Meets Wendy,1998-09-10,16.021,6.0,392
8019,4234,Scream 3,2000-02-04,26.873,5.982,3652
8020,785985,The Takedown,2022-05-06,11.457,6.0,478
8021,758879,A Castle for Christmas,2021-11-26,7.858,5.981,323
8022,549514,Fatale,2020-12-18,19.059,6.0,341
8023,11306,Extreme Measures,1996-09-27,10.609,6.0,323
8024,698128,Dual,2022-03-18,10.971,6.0,321
8025,352492,XOXO,2016-08-26,6.82,5.98,588
8026,146198,Triple 9,2016-02-19,16.157,5.98,2149
8027,9266,Blue Crush,2002-08-08,8.681,6.0,535
8028,15516,The Last House on the Left,1972-08-30,19.115,5.979,691
8029,22821,The Boondock Saints II: All Saints Day,2009-11-24,10.605,5.978,753
8030,21427,The Valet,2006-03-29,9.314,5.978,518
8031,10538,Passenger 57,1992-11-06,12.668,6.0,1017
8032,274854,The Last Witch Hunter,2015-10-21,33.011,6.0,3629
8033,9091,Sudden Death,1995-10-27,19.201,5.978,730
8034,243442,A Fantastic Back and Forth,2013-12-12,5.931,5.976,316
8035,183662,Crush,2013-03-13,10.524,6.0,348
8036,175116,Out of the Blue,2013-03-14,3.833,5.976,316
8037,12517,Calvaire,2005-03-09,8.939,5.976,312
8038,88042,Parental Guidance,2012-12-25,12.773,6.0,460
8039,10313,The Men Who Stare at Goats,2009-10-17,15.168,5.975,2227
8040,890771,The Black Demon,2023-04-26,23.642,6.0,638
8041,630586,Wrong Turn,2021-01-26,56.406,5.977,1167
8042,209112,Batman v Superman: Dawn of Justice,2016-03-23,57.371,5.974,18107
8043,187596,Walk of Shame,2014-05-02,10.425,6.0,1432
8044,12658,Someone Like You...,2001-03-30,13.971,6.0,385
8045,396806,Anon,2018-05-03,18.748,6.0,1589
8046,320288,Dark Phoenix,2019-06-05,54.727,6.0,6599
8047,253626,Good Kill,2015-04-09,7.86,6.0,551
8048,19994,Jennifer's Body,2009-09-18,34.857,6.0,3882
8049,11479,"Little Indian, Big City",1994-12-14,9.566,5.973,587
8050,9815,Goal II: Living the Dream,2007-02-09,10.124,5.973,659
8051,32823,Get Him to the Greek,2010-06-03,11.181,5.972,1780
8052,523936,Meander,2021-07-01,13.283,6.0,415
8053,308024,The Overnight,2015-06-19,6.277,5.97,337
8054,44894,I Love You in Every Language in the World,2005-12-16,4.836,5.97,486
8055,9406,An American Werewolf in Paris,1997-05-29,16.761,6.0,687
8056,8698,The League of Extraordinary Gentlemen,2003-07-11,26.203,6.0,4069
8057,8069,Barbarella,1968-10-10,13.648,5.97,748
8058,1722,Captain Corelli's Mandolin,2001-04-18,15.445,5.97,531
8059,333348,Love the Coopers,2015-11-12,10.404,6.0,808
8060,301502,Blonde,2022-09-16,29.568,5.969,1380
8061,301348,Elvis & Nixon,2016-03-22,8.767,6.0,413
8062,24402,Emmanuelle,1974-06-25,38.384,6.0,767
8063,14979,Thick as Thieves,2009-01-09,12.711,6.0,793
8064,9348,Species,1995-07-07,29.154,6.0,1669
8065,8973,Lord of Illusions,1995-08-25,8.38,6.0,335
8066,584962,Between Two Ferns: The Movie,2019-09-20,11.64,5.968,876
8067,174323,G.B.F.,2014-01-17,0.302,6.0,390
8068,4256,Scary Movie 3,2003-10-24,37.323,6.0,4124
8069,3597,I Know What You Did Last Summer,1997-10-17,22.131,5.968,2808
8070,559581,Stowaway,2021-06-24,12.429,5.967,536
8071,211067,The Sacrament,2013-09-02,10.471,5.967,449
8072,9645,Ghost Ship,2002-10-25,27.923,5.969,2429
8073,700391,65,2023-03-02,42.964,5.966,2479
8074,664574,Silent Night,2021-12-03,13.736,5.966,505
8075,460458,Resident Evil: Welcome to Raccoon City,2021-11-24,55.712,6.0,2475
8076,81446,The Baytown Outlaws,2012-08-27,9.687,5.966,310
8077,24795,Angels in the Outfield,1994-07-15,13.822,6.0,439
8078,12540,Bring It On Again,2004-01-13,0.517,5.966,429
8079,11199,Wild Hogs,2007-03-02,24.035,5.966,2297
8080,491473,Gloria Bell,2019-03-07,11.751,6.0,317
8081,460321,Close,2019-02-22,18.437,6.0,671
8082,8975,The Marine,2006-10-13,9.286,5.964,768
8083,550201,The Pool,2018-09-27,11.219,6.0,337
8084,59429,Paranormal Activity: Tokyo Night,2010-11-20,9.884,5.964,435
8085,45535,Fatal,2010-06-16,6.254,5.964,624
8086,17037,I'll Be Home for Christmas,1998-11-13,8.922,6.0,331
8087,13460,Doomsday,2008-03-14,21.037,6.0,1296
8088,13078,The Babysitters,2008-05-09,34.424,5.964,499
8089,10023,Dragnet,1987-06-23,16.148,5.964,488
8090,670428,PG: Psycho Goreman,2020-10-29,14.378,5.963,365
8091,414190,iBoy,2017-01-27,8.661,5.963,1153
8092,97051,Would You Rather,2013-02-08,17.139,6.0,928
8093,37821,Killers,2010-06-04,19.737,5.963,2198
8094,19840,"I Love You, Beth Cooper",2009-07-10,26.916,6.0,885
8095,12994,The Nines,2007-01-21,8.629,6.0,429
8096,266647,Pan,2015-09-24,17.751,5.962,2733
8097,11374,EDtv,1999-03-26,9.97,5.962,635
8098,7515,London,2005-09-03,9.228,5.965,316
8099,2313,Prime,2005-09-21,9.898,6.0,797
8100,487083,Paradise Hills,2019-08-29,8.884,6.0,536
8101,215830,Open Grave,2013-08-13,10.252,5.961,713
8102,58224,Mr. Popper's Penguins,2011-06-17,14.89,6.0,2984
8103,10900,Surveillance,2008-02-08,10.498,6.0,330
8104,9296,S1m0ne,2002-08-23,10.509,5.961,910
8105,785752,Intrusion,2021-09-22,13.566,6.0,680
8106,38780,Rampage,2009-09-27,13.228,5.96,435
8107,19724,Imagine That,2009-06-19,13.958,5.96,564
8108,8780,Baby Mama,2008-04-25,9.919,5.96,658
8109,13477,When in Rome,2010-01-29,17.927,6.0,1212
8110,13279,Lakeview Terrace,2008-09-19,10.404,6.0,1068
8111,12245,The Oxford Murders,2008-01-18,10.297,6.0,646
8112,11429,Beyond Re-Animator,2003-04-04,10.379,6.0,363
8113,1001311,Under Paris,2024-06-04,80.833,5.958,1247
8114,321258,The Boy,2016-01-22,18.947,5.958,3767
8115,220286,Grand Piano,2013-10-11,6.319,5.962,508
8116,27579,The American,2010-08-31,18.713,5.958,1366
8117,14372,Leviathan,1989-03-17,14.399,6.0,500
8118,13825,The Lazarus Project,2008-10-24,10.748,6.0,356
8119,531306,Rim of the World,2019-05-24,13.185,5.957,961
8120,356842,The Ones Below,2016-03-11,7.519,6.0,349
8121,257088,Point Break,2015-12-03,21.701,5.957,2305
8122,123109,No One Lives,2013-03-09,8.296,6.0,617
8123,74945,War of the Buttons,2011-09-21,5.755,5.957,470
8124,12556,Ghosts of Girlfriends Past,2009-05-01,14.847,6.0,2308
8125,9021,The Santa Clause 2,2002-09-29,16.449,6.0,1326
8126,1043565,Mindcage,2022-12-16,18.745,6.0,340
8127,266294,Sisters,2015-12-18,23.311,6.0,1382
8128,257440,Term Life,2016-04-29,9.081,6.0,308
8129,597890,Voyagers,2021-04-08,17.875,6.0,882
8130,351964,The Escort,2015-11-05,18.96,5.955,415
8131,97614,Deadfall,2012-11-08,10.235,6.0,674
8132,533642,Child's Play,2019-06-19,17.457,6.0,1923
8133,9448,The Big Hit,1998-04-24,12.358,6.0,427
8134,1077280,Die Hart,2023-02-22,24.493,6.0,456
8135,749274,Cry Macho,2021-09-16,10.588,5.953,1032
8136,611914,The Courier,2019-11-22,17.465,6.0,541
8137,2029,Tanguy,2001-11-21,6.339,5.953,466
8138,605735,10 Days with Dad,2020-02-19,7.569,5.952,300
8139,39227,When in Rome,2002-11-26,6.906,5.952,324
8140,28468,The Key,1983-10-19,66.499,5.952,406
8141,335777,The Nut Job 2: Nutty by Nature,2017-08-11,20.133,5.942,412
8142,245906,She's Funny That Way,2015-04-22,9.451,5.951,666
8143,168055,Love Is in the Air,2013-04-02,5.993,5.951,417
8144,24056,The Tournament,2009-05-01,9.813,5.951,627
8145,10765,Private Benjamin,1980-10-06,10.775,6.0,384
8146,228066,Victor Frankenstein,2015-11-10,12.121,5.95,2143
8147,125490,Antiviral,2012-09-19,10.058,6.0,397
8148,602734,Spiral: From the Book of Saw,2021-05-12,28.49,5.9,2059
8149,85041,The Immature: The Trip,2012-01-04,6.13,5.948,603
8150,18147,Unaccompanied Minors,2006-12-08,13.072,5.9,310
8151,16061,Tokyo Gore Police,2008-10-04,11.386,5.9,330
8152,11078,National Security,2003-01-17,19.116,5.948,989
8153,10680,D3: The Mighty Ducks,1996-10-04,11.115,5.9,453
8154,1483,Begotten,1991-06-05,6.277,5.9,310
8155,337154,The Meddler,2016-04-05,7.043,5.95,348
8156,267193,Grimsby,2016-02-24,17.203,5.947,2308
8157,50321,Mars Needs Moms,2011-03-09,16.187,5.9,702
8158,11718,Who's Harry Crumb?,1989-02-03,8.26,5.946,325
8159,382517,Open Season: Scared Silly,2015-12-18,15.833,5.9,346
8160,340402,Almost Christmas,2016-11-11,11.406,5.9,365
8161,11152,The Ruins,2008-04-02,13.934,5.945,1285
8162,503619,The Package,2018-08-10,11.369,5.944,1199
8163,13018,Deception,2008-04-24,17.849,5.9,661
8164,9383,Hollow Man,2000-08-04,22.116,5.944,2547
8165,228973,Backcountry,2015-03-20,25.282,5.9,660
8166,112200,Thanks for Sharing,2013-09-19,9.628,5.9,550
8167,1410,Dark Star,1975-01-15,13.678,5.941,572
8168,12572,"New York, I Love You",2008-09-06,16.117,5.942,540
8169,509730,The Queen's Corgi,2019-02-13,14.26,5.941,429
8170,299687,The 5th Wave,2016-01-14,34.026,5.9,5778
8171,91314,Transformers: Age of Extinction,2014-06-25,65.412,5.941,8239
8172,34494,Sorry if I Love You,2008-01-25,12.208,5.941,707
8173,7451,xXx,2002-08-09,189.934,5.941,4351
8174,458005,Zoe,2018-07-19,10.576,5.94,403
8175,445954,Acts of Vengeance,2017-10-27,12.663,5.9,567
8176,139038,A Haunted House,2013-01-11,33.328,5.94,1915
8177,14248,Igor,2008-09-19,15.218,5.94,562
8178,460019,Truth or Dare,2018-04-12,21.942,5.9,4041
8179,1966,Alexander,2004-11-21,23.429,5.939,3291
8180,1690,Hostel,2005-09-17,30.557,5.94,3657
8181,586592,Come to Daddy,2019-04-25,8.677,5.942,536
8182,470114,24 Hours to Live,2017-10-26,12.201,5.9,653
8183,11775,Intolerable Cruelty,2003-09-02,19.591,5.938,1507
8184,98357,Broken City,2013-01-18,12.765,5.937,1475
8185,81796,Lockout,2012-04-12,13.172,5.937,1849
8186,37905,The Horde,2010-02-10,11.744,5.937,461
8187,12819,Alpha and Omega,2010-09-16,13.688,5.9,512
8188,87101,Terminator Genisys,2015-06-23,67.919,5.936,8470
8189,24831,Piranha,1978-08-03,13.573,5.937,676
8190,10204,Around the World in 80 Days,2004-06-16,21.535,5.9,2530
8191,8555,Creep,2004-08-10,14.192,5.934,754
8192,2749,15 Minutes,2001-03-01,8.809,5.9,731
8193,310133,Cop Car,2015-07-08,8.754,5.936,857
8194,4923,Zardoz,1974-02-06,9.367,5.9,454
8195,895744,Studio 666,2022-02-24,11.259,5.9,301
8196,590869,Hammamet,2020-01-09,4.702,5.934,401
8197,39386,The Corsican File,2004-10-06,8.175,5.934,374
8198,38541,The Divide,2012-01-13,15.113,5.9,662
8199,800937,Senior Year,2022-05-11,16.07,5.933,844
8200,136835,No Good Deed,2014-09-10,27.303,5.9,631
8201,13962,Blank Check,1994-02-11,12.371,5.9,503
8202,10714,The Jungle Book,1994-12-23,12.207,5.9,467
8203,2018,The Wedding Planner,2001-01-26,20.398,5.933,1704
8204,10357,Volcano,1997-04-25,23.482,5.931,1542
8205,6073,The Mexican,2001-03-01,9.641,5.932,1470
8206,565413,The King's Musketeers,2018-12-27,7.105,5.931,390
8207,452507,1922,2017-10-20,14.907,5.931,2747
8208,415010,Ravenous,2017-09-23,19.17,5.93,423
8209,328720,Ma che bella sorpresa,2015-03-11,5.136,5.93,402
8210,258193,Alien Abduction,2014-04-04,12.432,5.93,379
8211,172533,Drinking Buddies,2013-08-23,9.683,5.9,815
8212,146381,Justin and the Knights of Valour,2013-08-09,14.778,5.9,313
8213,10145,The Forgotten,2004-09-24,20.138,5.93,1136
8214,9597,Vidocq,2001-09-18,7.615,5.93,530
8215,13668,Catch and Release,2006-10-20,9.69,5.9,570
8216,9073,Free Willy 2: The Adventure Home,1995-07-19,15.915,5.929,584
8217,454699,Monster Family,2017-08-24,13.666,5.9,346
8218,354251,Southbound,2015-09-17,11.996,5.928,616
8219,291870,Dirty Grandpa,2016-01-20,21.638,5.9,4397
8220,34069,Cargo,2009-09-24,8.749,5.9,389
8221,19384,Dark Angel,1990-01-26,16.03,5.9,322
8222,7091,Vampire's Kiss,1989-06-02,12.069,5.9,416
8223,395,AVP: Alien vs. Predator,2004-08-12,24.562,5.9,4506
8224,785516,Stuck Together,2021-10-20,8.902,5.9,405
8225,324542,Sleepless,2017-01-12,13.019,5.9,1260
8226,158907,Breathe In,2013-01-18,8.906,5.9,315
8227,9275,Death to Smoochy,2002-03-29,8.025,5.93,395
8228,617505,Hubie Halloween,2020-10-07,14.825,5.924,1650
8229,10488,Nim's Island,2008-04-03,10.626,5.9,1131
8230,270487,"Hail, Caesar!",2016-02-05,13.211,5.923,3792
8231,52067,Cedar Rapids,2011-02-11,7.314,5.9,427
8232,10366,Universal Soldier: The Return,1999-08-05,21.323,5.9,1266
8233,9923,Domino,2005-10-14,9.294,5.9,1208
8234,640923,Kidz,2020-01-23,5.162,5.9,373
8235,174675,The Machine,2013-04-25,8.852,5.9,805
8236,39053,Cyrus,2010-06-18,9.101,5.9,416
8237,32856,Valentine's Day,2010-02-10,25.752,5.9,3055
8238,11674,101 Dalmatians,1996-11-27,35.082,5.9,3417
8239,505707,Waiting for the Barbarians,2019-09-06,9.881,5.9,380
8240,68728,Oz the Great and Powerful,2013-03-07,35.356,5.921,6535
8241,11011,Ri¢hie Ri¢h,1994-12-19,28.832,5.9,2283
8242,9825,Lake Placid,1999-07-15,18.401,5.9,1138
8243,501395,True History of the Kelly Gang,2019-11-23,13.162,5.92,320
8244,462148,Love Addict,2018-04-18,7.736,5.9,349
8245,423949,Unicorn Store,2017-09-11,8.549,5.9,847
8246,64639,Straw Dogs,2011-09-16,16.012,5.9,572
8247,62764,Mirror Mirror,2012-03-15,22.855,5.92,3166
8248,12500,American Ninja,1985-08-30,13.265,5.922,431
8249,297761,Suicide Squad,2016-08-03,31.773,5.9,21255
8250,146223,Closed Circuit,2013-08-28,9.824,5.9,457
8251,16113,The Delta Force,1986-02-14,18.625,5.9,433
8252,673593,Mean Girls,2024-01-10,39.672,5.9,584
8253,563907,All You Need is Crime,2019-01-10,4.726,5.918,459
8254,311667,Manhattan Night,2016-05-20,7.375,5.917,387
8255,270302,The Riot Club,2014-09-19,8.083,5.9,977
8256,98566,Teenage Mutant Ninja Turtles,2014-08-07,57.23,5.9,6827
8257,10985,The New Guy,2002-05-10,16.521,5.917,594
8258,399019,The Beguiled,2017-06-23,13.189,5.9,2156
8259,340676,Personal Shopper,2016-12-14,9.941,5.916,1234
8260,49010,Hobo with a Shotgun,2011-05-06,8.881,5.9,627
8261,11157,She-Devil,1989-12-08,14.244,5.916,392
8262,10748,St. Trinian's,2007-12-21,14.203,5.9,468
8263,2176,The Glass House,2001-09-14,13.639,5.9,988
8264,290555,Wolves,2014-08-28,11.368,5.9,301
8265,2103,Solaris,2002-11-27,15.807,5.9,1320
8266,448194,Pyewacket,2017-12-08,9.831,5.914,315
8267,235271,Addicted,2014-10-10,25.512,5.9,413
8268,74998,Seeking Justice,2011-09-02,14.126,5.9,1005
8269,9895,Man of the Year,2006-10-09,9.146,5.9,454
8270,9005,The Ice Harvest,2005-11-23,8.331,5.9,304
8271,693113,Midnight in the Switchgrass,2021-07-23,10.868,5.9,425
8272,14648,Podium,2004-02-11,6.113,5.913,439
8273,10640,Futureworld,1976-08-13,13.213,5.9,322
8274,346709,Line of Duty,2019-12-25,14.158,5.9,329
8275,182560,Dark Places,2015-04-08,10.365,5.9,1286
8276,87516,Oldboy,2013-11-14,26.017,5.9,1979
8277,38031,You Will Meet a Tall Dark Stranger,2010-09-22,11.137,5.9,853
8278,805320,Bird Box Barcelona,2023-07-14,10.869,5.91,718
8279,99579,"Farewell, My Queen",2012-03-21,8.953,5.911,305
8280,353569,Table 19,2017-03-03,9.871,5.91,958
8281,2687,Memoirs of an Invisible Man,1992-02-28,11.677,5.91,594
8282,501979,Bill & Ted Face the Music,2020-08-27,19.05,5.9,964
8283,495766,I'm Back,2018-02-01,7.479,5.909,560
8284,306952,Naomi and Ely's No Kiss List,2015-09-18,8.76,5.9,1070
8285,45649,Rubber,2010-11-09,9.361,5.909,1030
8286,10136,The Golden Child,1986-12-12,16.23,5.909,1084
8287,13006,Split Second,1992-05-01,11.53,5.9,319
8288,7364,Sahara,2005-04-06,17.914,5.9,1499
8289,479455,Men in Black: International,2019-06-12,38.871,5.907,4962
8290,39285,Beauty & the Briefcase,2010-07-20,8.827,5.9,407
8291,18823,Clash of the Titans,2010-03-26,43.326,5.9,6300
8292,9417,Wrongfully Accused,1998-07-23,10.759,5.907,437
8293,555974,Brahms: The Boy II,2020-02-20,16.347,5.9,1239
8294,496704,Tremors: A Cold Day in Hell,2018-05-01,14.403,5.9,416
8295,258489,The Legend of Tarzan,2016-06-29,32.175,5.907,6253
8296,86828,Absolutely Anything,2015-02-13,12.729,5.9,1472
8297,9973,Air Buddies,2006-12-12,10.806,5.906,329
8298,9431,Bordello of Blood,1996-08-16,13.437,5.9,379
8299,446131,Madame,2017-08-17,9.228,5.9,300
8300,375588,Robin Hood,2018-11-03,20.906,5.905,2988
8301,1093231,Mother of the Bride,2024-05-08,25.601,5.904,303
8302,513409,Earthquake Bird,2019-11-01,7.513,5.904,439
8303,36691,Solitary Man,2009-09-07,9.566,5.904,319
8304,169219,The Dyatlov Pass Incident,2013-02-27,22.805,5.9,662
8305,9072,Little Man,2006-08-31,44.388,5.9,1750
8306,2636,The Specialist,1994-10-07,23.105,5.903,1313
8307,1970,The Grudge,2004-10-22,26.774,5.9,2971
8308,807172,The Exorcist: Believer,2023-10-04,36.86,5.9,1080
8309,464504,A Madea Family Funeral,2019-03-01,13.032,5.9,483
8310,2310,Beowulf,2007-11-05,24.571,5.9,2860
8311,10280,Thinner,1996-10-25,18.45,5.9,612
8312,862551,Me Time,2022-08-26,16.493,5.9,915
8313,5137,Sky Captain and the World of Tomorrow,2004-09-17,9.953,5.899,1263
8314,11968,Into the Blue,2005-09-30,21.266,5.9,1504
8315,829557,365 Days: This Day,2022-04-26,228.685,5.897,1658
8316,808023,The Virtuoso,2021-04-30,14.374,5.9,387
8317,418437,Unforgettable,2017-03-06,10.623,5.9,642
8318,238603,Earth to Echo,2014-06-14,9.082,5.9,583
8319,184125,Assault on Wall Street,2013-06-30,9.736,5.9,464
8320,10495,The Karate Kid Part III,1989-06-16,33.375,5.9,1638
8321,1995,Lara Croft: Tomb Raider,2001-06-11,31.183,5.897,6130
8322,460648,Bleeding Steel,2017-12-18,14.716,5.897,513
8323,53399,The Solitude of Prime Numbers,2010-09-10,7.521,5.896,383
8324,27414,"Silent Night, Deadly Night",1984-11-09,10.166,5.9,379
8325,7548,The Libertine,2004-09-16,10.722,5.9,451
8326,649087,Red Dot,2021-02-11,11.181,5.895,697
8327,334527,Criminal Activities,2015-11-20,8.938,5.9,300
8328,254473,Brick Mansions,2014-04-22,15.241,5.9,1522
8329,151960,Planes,2013-08-09,36.132,5.9,1702
8330,10708,Daddy Day Care,2003-05-09,18.486,5.894,2129
8331,2022,Mr. Deeds,2002-06-28,17.278,5.894,2302
8332,457962,Shimmer Lake,2017-06-09,7.103,5.893,425
